	student_id	a0	a1	a2	a3	a4	a5	a6	a7	a8	a9	a10	a11	a12	a13	a14	a15	a16	a17	a18	a19	a20	a21	a22	a23	a24	a25	a26	a27	a28	a29	a30	a31	a32	a33	a34	a35	a36	a37	a38	a39	a40	a41	a42	a43	a44	a45	a46	a47	a48	a49	a50	a51	a52	a53	a54	a55	a56	a57	a58	a59	a60	a61	a62	a63	a64	a65	a66	a67	a68	a69	a70	a71	a72	a73	a74	a75	a76	a77	a78	a79	a80	a81	a82	a83	a84	a85	a86	a87	a88	a89	a90	a91	a92	a93	a94	a95	a96	a97	a98	a99
471	87865	36912	36891	53278	53198	53285	51854	51872	52236	51910	51881	36912	36891	52788	52777	47296	46662	46574	46532	47425	47481	47396	47490	47424	47393	38054	38049	47208	33690	34056	47003	34296	34293	34329	32134	32123	32132	32147	32131	34301	34626	40712	40701	40711	40705	34318	37118	37152	37167	48674	48646	48676	48653	48695	48658	48675	48682	48685	48678	48662	48717	48656	69186	47102	47081	47079	47098	47119	47112	47108	48757	48783	48841	48912	48904	48858	48902	48889	48768	48852	49370	49318	49295	47003	34318	34296	34293	34329	34301	46970	37200	50813	50956	51036	51031	51029	34560	34571	34577	34582	34676
472	96261	53514	36916	36456	36484	36578	36585	53243	51840	36456	36484	53514	51888	51867	36578	36585	36916	50540	50527	50481	42746	50609	42638	42662	41122	40918	38070	38063	38067	38069	47377	47418	47433	47281	47177	47194	47189	33759	39534	39549	39597	33757	39574	39561	47177	38611	39067	38611	39137	55652	55644	55655	55656	55632	55661	55627	55633	39067	55638	55637	55634	55632	55635	39693	39679	39699	39739	39778	39669	34077	32143	48427	47555	47539	47633	47606	48197	34613	48285	34612	40715	40699	40704	40706	40700	32165	32161	41122	40750	40753	40746	37150	37168	37120	37127	37159	37161	38307	38314	38321	38336
473	70684	36584	36578	32049	32050	32043	32025	32049	32050	32043	32025	36584	36578	41109	48983	49097	49096	49025	49048	46531	46515	46653	47347	47435	47416	47408	38055	38060	38058	38061	38053	47210	47221	47196	47217	47174	38603	38612	39248	38630	33751	39530	38603	38612	39248	38630	37710	32118	46563	47000	46570	34309	32130	32125	32143	32131	32135	48495	47633	47623	47606	47542	47548	34612	34644	48195	48171	48180	47134	47502	46437	46961	34318	57811	57809	57829	49097	49096	48763	48839	48786	48910	48891	46961	46563	47000	46945	46570	34309	46971	34318	33271	49890	34448	50991	46614	46607	50911	50756	34559	34586
474	70706	36539	36521	36539	36521	41110	48980	49029	49072	46676	46663	46633	46518	47295	47397	47410	47475	38064	47177	39251	33697	39601	39251	55652	55644	55646	55657	55638	39257	34100	39744	43590	43720	43605	43623	43712	43764	43727	43590	43720	43605	43623	43712	43764	43727	37749	49798	32135	32129	32124	32118	32122	32133	48442	48500	48494	44433	44481	44435	44468	44426	44460	44470	47594	47593	47602	47536	47572	47538	34589	34600	48273	48980	47143	40701	40709	40703	46546	34335	43590	43720	43605	43623	43712	43764	43727	44511	44498	44539	44492	44482	50740	44433	44481	44435	44468	44426	44460	44470	57815	57829
475	70748	31652	31668	36521	36541	36572	36565	36572	36565	36521	36541	41685	41683	41688	41695	41108	42365	48998	49050	48968	40766	40778	40758	40784	46541	46576	46591	47374	47484	47423	47464	47399	47434	38041	38054	38063	33704	47206	34046	37734	32127	46989	32122	32125	32141	32144	32119	48434	31652	31668	47571	47549	47600	34596	34646	34597	34636	48230	48968	46770	34346	57819	57816	57814	57840	57813	57841	57836	48837	48887	48752	48746	48780	46989	34346	33269	49884	34411	34514	34535	51043	50787	46608	51006	50908	50911	34578	34564	34580	34558	34584	34574	34663	34773	51371	51070	34756	34766	34738	34761	34751
476	73100	36504	36504	50222	50236	50231	50212	41094	41106	41087	46654	46647	46658	46672	38063	47284	47360	47373	47209	33716	47222	39582	38610	33697	39123	39169	39159	39114	39388	38610	55651	55650	55645	55627	55637	55649	55654	55641	55633	55646	55657	55655	55660	55631	55625	55623	55659	55658	55653	55652	39650	34095	34071	43710	43670	43643	43609	43656	43714	43710	43670	43643	43609	43656	43714	37702	32132	46987	46563	34307	46989	46569	34298	34293	34295	34301	32127	32119	32132	32144	32143	32129	32124	32145	34316	32135	32141	32137	32146	32147	47558	47542	34638	34621	34626	40718	47012	47018	46542	46545	47012
477	74673	36568	36579	36525	36523	31647	31645	36816	36811	36568	36579	36525	36523	41683	41671	41094	42376	48997	49179	40758	38050	47380	47482	47430	46571	46672	46647	47304	46621	46665	46631	47332	47463	47440	47429	38063	33717	33739	47184	39238	39421	47201	39238	55627	55647	55643	55640	55658	55648	55635	55634	55631	55641	39342	55630	55638	34024	34058	39766	43639	43710	43587	43614	43670	43639	43710	43587	43614	43670	37745	49770	32122	32141	32138	32124	32132	32122	34303	32125	32140	32135	32130	32121	48448	48479	31647	31645	47558	47562	47626	47619	47587	47590	34646	34642	48229	48280	48187	40713	47136	47135
478	78411	31646	37038	31652	37046	31645	31659	31672	31668	37038	37046	50056	50084	50040	50050	50195	50049	50054	50047	50083	50105	50117	47318	47278	47295	47307	47329	47305	47339	47347	47322	47334	47301	47341	47286	47364	47353	47374	47370	47372	47312	47283	47327	47371	47300	47354	47279	47276	47288	46553	46538	46667	46669	46634	46686	46637	46655	46641	46630	46513	46519	46631	46532	46684	46690	46674	46536	46534	46572	46626	46633	46520	46554	46593	46670	46621	46623	46635	46679	33766	33736	33704	33741	33744	33772	33708	33728	47228	47191	47188	47198	47173	47197	47210	47229	47175	47200	47177	47194	47192	47185
479	78413	31661	37047	37030	37053	31667	31650	37035	31649	37047	37030	37053	37035	46662	46579	46624	46634	46665	46632	46641	46683	46512	46687	46541	46519	46599	46575	46514	47230	47220	47229	47198	47186	47225	47206	47223	47227	47188	47233	47175	47197	47182	47195	33703	33729	33709	33767	33719	33698	33740	33693	33747	33691	33699	33736	39234	39054	39055	39231	39057	39246	39067	39239	39062	39059	39061	39228	38614	39242	39234	39054	39055	39231	39057	39246	39067	39239	39062	39059	39061	39228	38614	39242	34302	34298	34312	34316	34289	31661	31667	31650	31649	47495	46763	47151	46778	46780	46765	47496	47502	46493
480	78423	37050	37041	31649	31662	37047	37025	37040	31652	37050	37041	37047	37025	37040	47425	33763	33718	33749	33741	33728	33775	33693	33755	38598	39230	39069	38603	38598	39230	39069	38603	34290	34316	34292	34301	34296	34330	34291	34293	34295	34288	34289	34304	34312	34314	34310	34302	34317	34307	31649	31662	31652	34320	34342	34343	34326	34318	34346	34325	34332	34347	34333	34336	37133	37120	37137	37165	37156	37153	37145	37110	37147	37130	37161	37126	37158	37109	37167	34320	34342	34290	34316	34343	34292	34301	34326	34296	34330	34291	34293	34318	34295	34346	34288	34325	34289	34332	34304	34347	34312	34314
481	78462	37035	37036	37053	31655	37050	37031	31672	37038	37037	37025	31647	31659	31661	37035	37036	37053	37050	37031	37038	37037	37025	47391	46679	46675	46665	46637	46577	46591	46671	46574	46579	46519	46659	46551	46571	46625	46597	46653	46556	47357	47309	47290	47281	47297	47276	47369	47342	47331	47334	47373	47313	47327	47294	47306	34305	34303	34295	34310	34329	34309	34306	34289	34316	34291	34300	34313	34307	34315	31655	31672	31647	31659	31661	34340	34324	34333	34331	34344	34320	34342	34338	34327	34322	37132	37137	37127	34305	34340	34303	34295	34310	34329	34324	34333	34331	34344	34320	34309	34342	34338
482	78863	37027	37035	37054	31667	31672	31669	37032	31649	31646	31653	37049	37030	31652	31660	31663	37033	37027	37035	37054	37032	37049	37030	37033	50128	50066	50079	50195	50194	50095	50051	50177	46597	46628	46653	46596	46571	46623	46592	46515	46649	46689	46647	46599	46662	46685	46574	46637	46575	46540	46532	46552	46517	34314	34316	34299	34294	34291	34297	34292	34289	34312	34293	34309	34315	34328	34303	34302	34307	34310	34311	31667	31672	31669	31649	31646	31653	31652	31660	31663	47139	47518	46435	47164	47156	47497	47150	47165	34347	34341	34337	34345	34342	34338	34324	34336	34326	34340	34332	34344	37131
483	79613	36586	36585	31773	31789	31806	36454	36503	36461	36498	31654	37028	36455	36764	36772	36782	36784	31307	31313	31326	31315	31329	51839	51853	51788	36454	36503	36461	36498	51915	51901	36455	36586	36585	41690	41697	37028	41630	41084	41084	40822	39297	55627	55654	55643	55626	55628	39731	43779	43577	43632	43777	43652	43779	43577	43632	43777	43652	31773	31789	31806	44465	44455	44431	44427	44446	31654	54571	31307	31313	31326	31315	31329	31725	50763	44465	44455	44431	44427	44446	44535	44492	44522	44539	44485	50718	50786	50783	50738	50693	43779	43577	43632	43777	43652	46747	52338	46465	48730	48660	48648
484	79626	36593	36564	31914	31881	31835	36467	36472	37047	37050	36787	36760	31327	31318	52230	36467	36472	36593	36564	52682	52759	52774	41695	41676	37047	37050	41611	41076	41076	40827	39164	55625	55655	55656	55633	55658	39760	43757	43724	43676	43757	43724	43676	31914	31881	31835	44459	44438	44448	44442	44443	44445	44462	54563	54550	54553	31327	31318	50741	44459	44438	44448	44442	44443	44445	44462	44498	44535	44514	44495	44530	50705	50690	50725	43757	43724	43676	46454	48658	48708	48679	48654	48682	48665	48671	48707	48315	47981	38380	38363	38301	38320	48524	47081	69187	69194	69186	47080	48758	48783	48841
485	79683	36570	36573	31852	36455	36457	36460	36464	31654	37039	36785	36779	36765	36782	31314	31323	31315	31313	31319	31329	31306	31316	52240	51801	51793	36455	36457	36460	36464	36570	36573	41678	41694	37039	41558	41642	41641	41617	41070	41067	41076	40898	40894	40904	41070	41067	41076	39331	55622	55647	55635	55634	55630	39655	43770	43753	43591	43781	43708	43618	43621	43770	43753	43591	43781	43708	43618	43621	31852	44437	44463	44472	44469	44431	31654	31314	31323	31315	31313	31319	31329	31306	31316	50688	44437	44463	44472	44469	44431	44522	44487	44538	44529	44486	50713	50735	50757	43770	43753	43591	43781
486	81455	59502	59502	59544	50267	50252	50319	50233	50226	50285	50292	50306	50302	50138	41100	41053	44123	44124	44054	44056	44245	44221	44679	44242	44246	44691	44362	44368	44364	44386	44389	44366	44388	44274	44276	44281	44695	44272	44699	44307	44309	44305	44332	46653	46596	46644	46677	46685	46686	38595	38602	39061	39226	38595	38602	39061	39226	43718	43770	43678	43718	43770	43678	37733	34306	34291	34317	34314	34298	34302	34315	34297	34299	34298	34293	34328	34315	34304	34308	48426	48440	48476	44453	44475	44440	44441	44460	44452	44468	44438	44451	44465	44435	44459	44429	44463	44425	44430	48170	34327	34346
487	81461	59500	59600	59600	59612	59587	59500	59543	59514	50283	41108	41023	50119	44124	44131	44689	44382	44701	44684	44687	44244	44686	44675	44677	46531	46687	46676	46686	38616	56379	56217	56403	38616	56379	56217	56403	43619	43670	43644	43619	43670	43644	37696	34295	34305	34329	48412	48436	48422	44455	44462	44452	48246	48236	48254	48179	48270	34326	34340	50701	43619	43670	43644	44486	44512	44536	44497	44513	44528	44534	44455	44462	44452	57811	57821	57826	57813	40740	37117	37131	37147	37163	37140	47643	38375	34326	34340	34295	34305	34329	63100	63113	63114	63116	63062	63066	34790	34705	34737	34671	34666
488	84651	37029	37034	31669	31652	31645	37040	37054	31656	37029	37034	37040	37054	50191	47467	47183	47192	33723	33708	33693	33695	33718	33703	33700	33753	39067	38632	38607	39231	39242	39246	39054	38595	39067	38632	38607	39231	39242	39246	39054	38595	34330	34301	34307	34317	34305	34312	34311	34293	34303	34315	31669	31652	31645	31656	47155	46500	47515	47521	47170	46434	46776	47171	34336	34319	34325	34340	34347	37115	37138	37139	37150	37151	37122	37124	37116	37121	37125	34336	34330	34301	34307	34317	34305	34319	34312	34311	34293	34325	34340	34347	34303	34315	32920	32934	32930	32907	32927	32922	32919	32929
489	71873	36798	36797	31322	41110	41109	50058	43834	43807	42378	48955	51934	46635	46623	46621	46534	46553	47323	47377	47386	47434	38052	38041	38042	47214	38596	33726	39552	38596	55622	55631	55648	55626	55659	39299	34025	39777	43768	43609	43713	43778	43727	43736	43707	43671	43770	43628	43703	43751	43768	43609	43713	43778	43727	43736	43707	43671	43770	43628	43703	43751	37700	49710	32138	32140	32129	47003	32137	32139	32128	32134	32142	32131	48429	44451	44443	44432	44446	44445	47556	47542	47546	47595	47615	34593	34621	48175	48955	31322	46493	40708	54566	54542	54552	34345	43768	43609	43713	43778	43727	43736
490	71883	51738	51743	51755	41096	41101	41093	41092	46661	46596	46515	46649	46646	46536	46534	46623	46648	46655	46560	46678	47339	47295	47349	47291	47312	47477	47484	47435	47411	38055	38041	38049	46659	46593	38070	38064	38059	38053	38045	47193	47182	47216	47218	47189	47183	47232	47222	47209	47208	34087	34092	34071	39696	39689	39775	37733	37705	37718	37748	37696	37720	37721	49720	49736	49774	32147	34314	34299	34288	32125	32121	32122	32120	32127	34295	32135	32144	32146	32131	32138	48512	48519	48493	48434	44435	44426	44446	44476	44443	44423	34611	48272	34634	48242	48192	48251	48270	34618	34626	34600	34341
491	71807	41751	41740	41760	41720	41751	41740	41760	41720	42036	42026	41094	42375	48988	48974	49051	49166	48981	46687	46572	46632	47328	47473	47391	47383	38048	46516	46633	46679	47351	47441	47385	47421	38056	47215	47215	37737	32128	32147	32138	34328	32131	32137	32136	32146	32139	34309	32141	32143	32127	32145	32136	48473	48445	34645	34627	34641	34623	48974	48981	46497	47150	47145	47516	47161	46764	47171	46950	57828	57836	57818	57831	57810	57816	57833	57840	57804	57809	57817	57812	49166	46950	34328	46972	34309	33295	49839	49892	34550	46605	50910	50801	34586	34571	34568	34572	34653	34768	51411	51286	51444
492	81439	59627	59633	59627	59596	59587	59633	50216	41087	41015	50089	44052	44061	44382	44213	44686	44704	46689	56223	56219	56404	38607	55633	55649	55652	56223	56219	56404	38607	43582	43654	43647	43563	43728	43582	43654	43647	43563	43728	37718	37749	37699	34306	34304	34300	34299	34317	34293	48427	44431	44462	44454	48247	48193	34320	34333	34331	34343	34339	34335	34327	50727	43582	43654	43647	43563	43728	44516	44512	44517	44524	44511	44499	44531	44494	44533	44497	44431	44462	44454	57828	57818	57835	57842	37165	38331	34320	34306	34333	34304	34300	34299	34331	34343	34317	34339	34293	34335	34327	63106	63103
493	81447	59611	59530	59549	50224	50225	50213	50251	50139	41089	40994	40976	41040	41045	44127	44054	44123	44055	44061	44220	44212	44370	44382	44379	44704	44375	46673	38614	38599	39062	39067	38614	38599	39062	39067	43772	43581	43782	43772	43581	43782	37743	34294	34310	48419	48506	48475	44462	44470	44435	44454	44451	44434	48288	48277	34343	34321	34337	50780	50712	50739	43772	43581	43782	44514	44500	44527	44495	44522	44496	44498	44462	44470	44435	44454	44451	44434	57841	57826	57814	40756	37137	47658	47774	47647	47704	47786	38374	34294	34343	34321	34310	34337	63078	63074	63064	34836	34737	32921	32920	32915
494	79432	41687	41670	41696	41671	41698	41694	41693	41686	41679	41677	41676	41684	41699	41689	41685	41682	41697	41680	41673	41695	41700	41688	41692	41674	41683	41675	41691	41690	41678	47401	47466	47480	47426	47421	47431	47366	47360	47365	47313	47318	47180	38597	39246	39251	39069	38617	39232	39228	39052	38610	39057	39230	38605	38595	38614	38609	38608	38602	39227	39304	39253	39113	39280	39318	38597	39246	39251	39069	38617	39232	39228	39052	38610	39057	39230	38605	38595	38614	38609	38608	38602	39227	46998	46988	46999	48474	8463	48453	48424	48450	47595	47627	47606	47634	47588	47602	47615	46997	46952	47009
495	79830	41688	41680	41681	41700	41690	41697	41689	41695	41683	41691	41684	41670	41677	41686	41693	41678	41676	41685	41692	41696	41673	41699	41694	41674	41698	41687	41679	41682	41675	41671	47401	47407	47438	47417	47445	47469	47486	47490	47444	47338	47353	47336	47351	47313	47301	47349	47175	47214	47223	39058	39238	38613	38629	39221	39223	39226	38596	38616	39230	38631	38607	38606	38620	39345	39320	39374	39196	39271	39311	39397	39258	39330	39344	39122	39058	39238	38613	38629	39221	39223	39226	38596	38616	39230	38631	38607	38606	38620	39119	39396	39337	39255	39293	39359	39115	39162	39164	39277	39278	39297
496	71907	41098	49002	49012	48997	48974	49113	46595	46646	46579	47334	47467	38061	38058	38041	46688	46627	46653	47277	47417	38041	38065	38052	47185	47187	47216	47224	38599	33751	39585	47208	38609	33730	39443	38599	55638	55653	55658	55640	55623	55622	39169	38609	55644	55652	55660	55641	55629	39137	34107	39665	43606	43664	43658	43711	43772	43657	34098	39655	43741	43717	43722	43619	43740	43606	43664	43658	43711	43772	43657	43741	43717	43722	43619	43740	37707	49719	49721	49728	34305	32144	32118	32143	32146	32124	46566	32136	32129	32135	32142	32138	32137	32122	32126	32132	48461	48446	48520	48508	44443	44478
497	74384	41098	49095	46672	46676	46690	47296	38048	47402	47444	47471	47419	47482	46680	46682	46537	47348	47198	47222	47186	38624	33760	39514	47200	47174	47180	47218	47198	38624	55637	55623	55658	55644	55649	55632	55656	55638	55650	55631	39400	34087	39652	37742	49730	37706	32139	34311	34292	34291	32131	32125	32146	32126	32122	34294	34295	34306	32137	32125	32129	32141	32140	48436	47547	47544	47548	47586	47618	47593	47629	34642	48291	48241	40710	47011	34344	46961	46950	47014	34326	34336	50723	44493	57820	40757	37117	37164	37132	48698	48658	48722	48726	48682	47669	49095	38369	47084	47095	47092	47081	47121
498	74676	41091	48987	48953	52003	46592	46675	46673	47366	47388	38044	46655	46574	46624	47295	47393	38066	47228	47231	37712	37713	32121	32144	32133	32136	32134	32139	32133	32125	32145	32128	32135	34304	32125	32124	32135	32132	32120	48469	48416	44478	44448	44425	44447	44480	44481	44424	44443	44460	44473	34619	34612	48197	48193	48284	34633	34644	34616	48953	47501	47021	34326	44478	44448	44425	44447	44480	44481	44424	44443	44460	44473	40738	37127	37166	37113	48054	48587	38383	47116	47086	47101	47124	69183	47102	47118	47096	47113	49402	47021	34326	46529	34304	33276	49555	33297	49814	49898	34447	51002	50801
499	78460	50123	50063	50187	50069	50087	50117	50119	50106	50115	50101	46690	46665	46518	46622	46593	46511	46676	46512	46540	46632	46574	46531	46624	46573	46560	46666	46644	46515	46655	46639	46640	46625	46537	46597	46652	46598	46678	47328	47280	47295	47276	47338	47299	47290	47372	47347	47305	47282	47307	47284	47298	47277	47308	47300	47302	47297	47288	47350	47363	47341	47279	47291	47345	47281	47304	34311	34295	34306	34300	34329	34310	34294	34298	34302	34293	34307	34291	34323	46780	46773	46777	47137	47148	46498	47502	46770	34336	34321	34340	34342	34320	34335	34331	34325	34334	34347	34324	34327	34319	34336
500	84793	41098	50040	43831	43845	43937	43904	43953	44056	44130	44128	44124	44673	44243	44672	44250	44681	44251	42357	49001	46621	46538	46646	47294	47424	47399	47397	47406	47445	38052	38043	38049	38048	38044	47192	47173	47174	39056	33710	39523	39557	39595	39056	55643	55661	55624	55633	55627	39383	34058	39648	43572	43778	43739	43567	43768	43652	43729	43767	43712	43572	43778	43739	43567	43768	43652	43729	43767	43712	49721	32126	32134	32122	32147	32139	32142	32125	48475	48511	44481	44436	44443	44422	44475	47590	47628	47589	47546	47537	47559	34610	48278	48172	48277	48191	48180	47517	47165	47500	40717	54560
501	85862	40966	50075	40968	41017	41034	41579	41595	41627	41582	41556	42698	42723	42677	47489	47407	47460	47428	47316	46576	46623	46653	46677	46520	38059	38063	38053	47410	47383	47391	47390	38055	38064	38061	38069	38042	34330	46563	46986	47000	34290	34302	48510	48516	48436	48513	48418	48450	48448	48414	48495	48178	48284	48277	48177	48296	48185	48236	48175	48287	48168	34347	34318	34327	34343	47012	46546	47016	47015	34330	34347	34318	34327	34343	46563	47012	46546	46986	46527	47016	47000	47015	46968	46523	34290	34302	33289	33237	33272	33233	37197	33231	37194	50805	51048	51007	51046	41579	41627	41582	41556
502	92246	76069	76064	76076	76050	76081	76012	76077	76018	76062	76008	76019	76073	76053	76037	76011	76034	47300	47320	47278	47288	47310	47287	47322	47294	47373	47354	47301	47291	47308	47279	47299	47281	47356	47291	47373	47351	47300	47306	47304	47336	47328	47311	47330	47300	47307	47328	47347	47303	47313	47372	47304	47323	50752	50827	46606	50844	50790	46609	50803	99225	99154	99189	99226	46619	50754	46620	50806	50821	50819	50824	50846	50804	99242	99198	99154	99245	99162	99178	34483	34533	34532	34455	34505	34416	34477	34439	34486	34544	50802	46618	46610	34414	34420	34413	99202	99227	99249	99248	99163	99221
503	92249	76036	76023	76003	76025	76071	76033	76063	76042	76033	76005	76047	76057	76078	76008	47292	47325	47341	47361	47338	47354	47299	47308	47324	47321	47292	47285	47321	48864	46616	50839	50823	50795	99177	99214	99256	99240	99183	50748	50838	50755	50827	34479	34420	34480	34487	34481	34473	50788	46616	50749	50797	34410	34509	34537	99201	99252	99180	99238	92968	92981	92969	75193	75166	75156	75162	75189	75169	75213	75149	75184	75190	75187	75174	75153	75157	75217	75216	75206	75170	75216	75151	75232	75147	75170	75195	75174	75171	85838	85837	85849	69833	69829	69853	69822	69853	69823	69857	69855	69831	69838
504	92250	76016	76031	76020	76059	75993	76007	76029	76027	76082	47287	47341	47315	47317	47288	47350	47339	47309	47318	46614	46613	50827	50842	50751	50797	50824	50841	99211	99153	99193	99177	99253	99187	99190	99192	99199	99168	99191	99175	50812	50789	50809	99230	99229	99259	34498	34425	34486	99193	99219	99238	99242	99246	99182	99176	46612	50827	50787	46620	50754	50815	92957	92943	92944	92947	92972	75213	75232	75233	75235	75161	75187	75172	75170	75201	75152	75184	75210	75220	75173	75175	75198	75193	75211	75220	75196	75182	75220	75170	75165	75167	75199	75180	75160	75202	75158	85843	69827	69861	69853	69815
505	70682	49097	46622	46671	46630	47281	38052	38061	46672	46648	46575	47324	47402	47390	47385	38065	47218	47210	47199	47213	39231	38622	39060	38630	33723	39604	39231	38622	39060	38630	55622	55652	55633	55654	55632	39400	34033	39700	43581	43680	43739	43619	43687	43581	43680	43739	43619	43687	32142	32123	32120	34308	32147	32135	32122	32143	32127	46562	32118	32119	32126	32132	32122	48428	48433	47624	47602	47559	47545	47539	34639	48237	47146	47521	47134	40700	40703	40719	46963	47011	47027	46548	34347	43581	43680	43739	43619	43687	44540	44516	44527	44521	44524	57822	57812	57828	40747	37161	37115	37129	37131
506	78647	49012	49026	49001	48962	49027	49178	49098	40806	46639	46517	46653	46690	46662	47341	47289	47324	47366	47297	47427	47462	47469	47468	47386	38065	38068	38070	38067	38061	38050	38064	39628	47206	47186	47229	47214	47215	39159	43710	43710	32130	32142	32137	32146	32118	48477	48437	48418	48496	48502	48466	48436	47632	47611	47592	47608	47600	47588	47610	47537	47542	47561	47550	47572	47565	47560	34594	34628	34614	34617	34632	34630	48962	47139	47146	47158	46780	47149	34342	43710	49178	49098	48752	48874	48761	48852	48884	34342	33229	33294	33286	33256	33238	33237	33252	49814	49843	49826	49857	46615	50797
507	78969	41579	41603	41600	50541	42682	42622	50667	51997	51994	52017	51930	51977	51982	40917	40687	40772	41126	41402	47294	47377	38043	38053	38067	38062	39414	33724	33699	33764	33746	47173	39224	38619	38628	39065	39245	33770	33709	39243	39352	55644	39224	38619	38628	39065	39245	39243	34076	39742	32126	32125	32129	32120	48454	48412	48446	48435	48496	48509	48433	47556	47537	47553	47624	47617	47600	47590	47594	48299	34627	40722	32174	32177	32171	32178	32160	57810	57827	57843	37126	40730	38380	38355	38332	38381	38374	38350	38328	38358	38356	38344	38386	33247	51435	54602	32174	32177	32171	32178	32160	35685
508	92356	49117	49093	46651	46641	47217	55653	55633	55649	55627	55639	55634	55646	55656	55628	55643	32127	32118	32121	32122	32145	48244	40705	40720	40707	40702	40747	40736	40740	40755	40741	40748	40745	47766	47684	47786	47776	47772	47792	48537	48589	48561	48564	48525	48609	48618	48575	49117	49093	50846	50819	50841	50814	50833	34475	34480	34451	34509	50971	50955	51027	51028	50942	51002	50950	51018	51051	99193	99195	99153	99246	99155	50946	51044	50987	51006	34507	34532	34425	34442	34472	34498	34408	34505	34484	34419	34578	98350	98293	98348	51282	51314	51335	34767	34750	34752	34753	37218	37223	37221	37233
509	96234	41579	41600	41603	50541	42682	50667	42622	51994	51997	52017	51930	51982	51977	41126	40917	40687	40772	38043	38062	38067	38053	47377	47294	47173	39414	33699	33764	33724	33746	33770	33709	39224	38619	38628	39065	39245	39243	39224	38619	38628	39065	39245	39243	39352	55644	39742	34076	32126	32125	32129	32120	48454	48412	48446	48435	48496	48433	48509	47537	47556	47553	47617	47600	47624	47590	47594	48299	34627	40722	32160	32174	32177	32171	32178	57810	57827	57843	40730	37126	38380	38332	38355	38386	38328	38344	38356	38350	38381	38374	38358	33247	54602	32160	32174	32177	32171	32178	35725	35685	35755
510	96299	41593	41557	41600	41645	41590	41584	41611	50550	42722	50642	42603	42659	42668	42661	51931	41136	40905	40682	40767	40786	40785	40773	40771	40758	38054	47466	47314	47228	39595	33717	39248	39248	39392	55645	39664	34095	32147	32141	32133	48496	47553	47571	47560	47539	47600	47622	47611	47632	47631	48294	34646	40698	40702	40712	32165	32163	32152	32178	32161	32155	32149	57835	57830	57822	57831	57832	57818	57823	57841	57843	57840	57824	40755	37125	38321	38343	38354	38308	38374	38326	38363	38361	38358	38380	38322	38329	38344	37190	33290	33296	54598	54610	51428	32165	32163	32152	32178	32161	32155	32149
511	78160	55495	55503	55467	56364	56486	56280	56379	56221	56265	56364	56486	56280	56379	56221	56265	55646	55622	55625	55635	55657	49718	49738	49711	49788	46564	48411	48470	48273	47012	50677	50732	50704	50692	44519	44486	44536	44535	44500	44487	44524	44528	44541	44512	57805	57829	57814	57818	57827	57809	57838	57806	57832	57836	46521	47012	50019	46564	46524	49701	49595	49561	49550	33287	37186	37195	33246	50029	50171	50032	50153	54470	54466	54492	14443	25502	27425	13249	34413	34560	34773	34775	51282	47844	47713	32979	32952	32965	32946	32957	32937	32955	32958	32945	32956	32938	32963	32962	32954	32941	32941
512	78161	55502	55496	55497	55483	86	56221	56482	56278	56265	56221	56482	56278	56265	55638	55636	55628	55633	49731	49721	49723	49716	49711	46563	46569	48417	86	48170	810	47011	50694	44530	44527	44491	44537	44529	44516	50760	50700	50701	57843	57815	57814	57818	57810	57809	57836	86	46563	46569	46525	47011	49524	49548	49584	49706	33233	33238	33288	33239	50032	54448	54488	14468	14454	14443	14449	12981	12978	25502	14602	12949	13297	15142	34566	34558	51286	51282	51351	34775	34768	34769	47840	47718	47714	32972	32966	32946	32961	32952	32949	32913	32946	55609	55602	55615	55566	55618	55600	57407	57400
513	78173	55494	55503	56394	56280	56409	56394	56280	56409	55634	55624	55628	55642	55626	55647	55633	55638	55629	49710	49732	49735	49785	46569	46568	48462	48412	48273	47018	47015	47016	44520	44491	44537	44513	44490	44535	44531	44523	44515	50730	50740	50679	50712	57811	57810	57807	57832	57809	57818	57826	47018	47015	47016	46972	46973	46569	46568	46974	33255	37187	37204	33283	49510	49709	49552	49540	54491	54455	12981	34560	34562	51354	34771	34775	51285	51280	34777	34773	47714	32956	32947	32965	55600	55564	55587	57405	57381	57391	57398	57406	57403	57393	57401	57388	57400	57402	57395	57399	57407	57378	57404
514	78266	55460	55463	55486	55489	55501	56378	56360	56368	56496	56215	56278	56248	56220	56364	56374	56399	56369	56383	56216	56490	56280	56219	56275	56404	56225	56395	56253	56403	56378	56360	56368	56496	56215	56278	55640	55660	55655	55649	55634	55631	55633	55638	55623	55658	56248	56220	56364	56374	56399	56369	56383	56216	56490	56280	55654	55642	55636	56219	56275	56404	56225	56395	56253	56403	49725	49738	49728	49724	46565	48463	48274	48271	48176	48273	47009	50687	50744	50690	50709	50769	50722	50783	44530	44490	44500	44528	57821	57839	57819	57831	57842	57837	57840	57813	57816	57828	57818	57827	57830	57814
